Brand,comments,,,
Nayatel,kia neyatel ki sahulat peshawer wapda town mai hai?,,,
Nayatel,Chak 105 banga tes jarnawala fasalabad,,,
Nayatel,Humare area ma ni hy,,,
Nayatel,Please Inbox us your contact number along with complete Address with Street Number and Area,,,
Nayatel,Peshawar hayatabad ma hia,,,
Nayatel,Very good yar,,,
Nayatel,Peshawar zalmi ba many,,,
Nayatel,Gri8,,,
Nayatel,zalmi,,,
Nayatel,Karachy,,,
Nayatel,Q,,,
Nayatel,Isalambad..👌😘,,,
Nayatel,Bsj nej ndi ndi kfo kck mco nci ndi ncid,,,
Nayatel,zalmi great,,,
Nayatel,Zalmiii,,,
Nayatel,Multan,,,
Nayatel,Multan sultan,,,
Nayatel,22222,,,
Nayatel,Our greate teacher,,,
Nayatel,I like multan sultan,,,
Nayatel,king,,,
Nayatel,Koita,,,
Nayatel,Peshawar Zalmi,,,
Nayatel,Sir g aap ka services awan Town qasimabad near opposite kohinoor mile peshawar Road Rawalpindi catt services Available Nhi??.?,,,
Nayatel,بھائی جان آپ کی کیبل ٹی وی سروس کہاں پر چل رہی ہے ، اسلام آباد کے سیکٹر جی 7/2 میں ، پلیز رہنمائی فرمائیے ۔,,,
Nayatel,U,,,
Nayatel,Islamabad zandabad,,,
Nayatel,Akbr Khan,,,
Nayatel,To k,,,
Nayatel,2223,,,
Nayatel,Super,,,
Nayatel,Sorry for the inconvenience and delay. Please inbox us your provided User ID or registered contact number so that our installation team may look coordinate with you.,,,
Nayatel,Peshawar zalmi Multan sultan and Karachi kings,,,
Nayatel,Fabouls lala Fantastic,,,
Nayatel,Sir chk no 209 ma kb ay ga net ya,,,
Nayatel,Nayatel ki cable ham kesy hasil kersakte hain G 7/2 Islamabad mein,,,
Nayatel,Muhammad Naseer Ahmed Your request has been forwarded to Sales department. Our team will revert to you with the details within 48 working hours.,,,
Nayatel,"When you’re starting your service in G-15 F-15 Khayban E Kashmir Housing Society,Islamabad?????",,,
Nayatel,Kindly inbox your contact number.,,,
Nayatel,"I have requested multiple time that please assign Sports Channels scheduling to a person who has got some sort of knowledge about sports.
A live primer league match is changed right in the middle on channel no 126, while there is already space available on channel # 128 where some rugby match is shown.
Alternatively the person on helpline will refuse to change the channel when not a single live match is being telecasted on 3 allocated spots. He asks u to write an email by which half of the match is already done.",,,
Nayatel,Mean we can't play in normal package,,,
Nayatel,"Dear Mr. Saqib Naeem, this service is to provide control of route change in the hands of customers. If you have Internet Plan having Dynamic IP, route to destination servers can change from time to time causing varying latency.",,,
Nayatel,"Well I think it's their intention to downgrade the playing stream so users have to give additional charges, just like apple does with old iphones",,,
Nayatel,"Dear Mr. Yasser Bhatti , this service is to provide control of route change in the hands of customers. If you have Internet Plan having Dynamic IP, route to destination servers can change from time to time causing varying latency.",,,
Nayatel,What about loss?? 🤔,,,
Nayatel,Without OPTIMUS games have so much lag even worse then PTCL 😏,,,
Nayatel,Nawabshah sindh me kb tk available hogi apki service?,,,
Nayatel,Thank you for showing interest in our services. Kindly note that a tentative timeline cannot be shared at this moment. We hope to serve you in the future.,,,
Nayatel,Nayatel your services are very bad your signal strength is very poor....,,,
Nayatel,Malik Muhammad Hasnat Acknowledged.,,,
Nayatel,Very disappointing services,,,
Nayatel,how to unsubscribe this offer?,,,
Nayatel,3rd class customer service,,,
Nayatel,Please launch your services in taxila/wah cantt region.. More potential of #clients than islamabad here.. We are waiting for #Nayatel..,,,
Nayatel,Do you provide SQL Server Hosting. Need detail,,,
Nayatel,"For hosting details, please visit us at https://nayatel.com/ncloud/ or call 111 11 44 44 ext. 2",,,
Nayatel,Any body subscribing for watching sports please don't bother. For live coverage of matches they will ask for email; & decisions will be taken usually morning next to matches; when their excellency seniors will arrive. Alternatvely they will change the channel right in the middle of the match.,,,
Nayatel,just 3 cities service?,,,
Nayatel,Thank you for showing interest in our services. NAYAtel is planning to cover more cities in the future. You are requested to share your desired city so we may look into it in the future.,,,
Nayatel,NayaTel would appreciate if you also add Amazon prime video in this package as well.,,,
Nayatel,Suggestion noted.,,,
Nayatel,Okara,,,
Nayatel,I think Nayatel hire CSR from ptcl. Ptcl and Nayatel services are equal why people are paying high amount to Nayatel.,,,
Nayatel,Sayed Khan Please inbox us your Contact and User ID if you are facing any disruption in the services.,,,
Nayatel,"Thank you for showing interest in our services. This is to inform you that currently we are not available at the desired location. However, your interest has been noted and forwarded to relevant teams.",,,
Nayatel,Yes prime video should b added,,,
Nayatel,"Mr. Hassan, thank you for showing interest. Please note, that your suggestion has been noted down.",,,
Nayatel,please add WhatsApp in this package too,,,
Nayatel,"Technically this is not possible. For further details, please contact us at our UAN 111-11-44-44 Ext 1.",,,
Nayatel,"You need to upgrade this package. I have home 40MBPS package, which means by subscribing to unlimited bundle, I’m reducing my speed to Youtube, Netflix etc.

Also, Google Hangouts was shut down quite a while ago",,,
Nayatel,Kindly Inbox us your contact and User ID.,,,
Nayatel,Karachi?,,,
Nayatel,Usman Akram ye kya a boss,,,
Nayatel,Excellent quality services and customer care as well. 👏 happy customer since 2012.,,,
Nayatel,Nayatel hired fake people for positive comments. FY,,,
Nayatel,Worst customer care ever.,,,
Nayatel,"Muhammad Ali Naqvi also Worst experience ever i faced with Nayatel. They don't care about your business reputation they just need to collect more and more money with false promises, i got corporate connection for my call center and provided them whitelisting letter from PSEB. They gave my processing time for one month and after 6 weeks i argued about delay they said your letter is expired last week. They gave me damage of pseb fee, and i lost my clients also. After that i stoped my connection due to irresponsible behavior but they still don't stopped billing me. There is no internal audit system which take care why customers are leaving them.",,,
Nayatel,Syed Ali Raza Naqvi Please inbox your contact number or UserID so that our technical team can contact your accordingly. We apologize for the inconvenience caused in your case.,,,
Nayatel,Anyone who want to use Nayatel batter go for ptcl bz ptcl customer care is batter then Nayatel and also 24 hrs.,,,
Nayatel,Nayatel my location is Hilton hotel IJP road near double road rawalpandi.,,,
Nayatel,"Mr. Naqvi, your concern has alraedy been escalated to concerned teams. You will be coordinated by tomorrow morning. Sorry for the inconvenience caused.",,,
Nayatel,"Muhammad Ali Naqvi no comparison of naytel and ptcl customer service, ptcl does care about your concerns but nayatel just care about invoices",,,
Nayatel,Nayatel have worse in customers care and very cheap services even i approach directly and visit the office before one week ago but still they did not provide the services. You cant even beat package offered by ptcl.,,,
Nayatel,Sorry for the inconvenience faced. Please Inbox your nayatel ID and contact number alongwith the issue being faced so we may look into it.,,,
Nayatel,Have services in lahore?,,,
Nayatel,Lahore wanted !!!,,,
Nayatel,Karachi?????,,,
Nayatel,Is this service is available in New City Home Peshawar????,,,
Nayatel,Thank you for showing interest in our services. This is to inform you that currently we are not available at the desired location,,,
Nayatel,Sargodha main available hay? Location office?,,,
Nayatel,Bhai Jan Bahria Town Phase 8 Overseas 3 me Available hai ?,,,
Nayatel,Indian chanel.b box me available hn,,,
Nayatel,Is this service is available in out side bajori gate Peshawar,,,
Nayatel,waiting for it to be started in Bara road near bara gate area.,,,
Nayatel,i think that you will get more customers in this area then regi.,,,
Nayatel,ھمیشہ خوشں رھو,,,
Nayatel,ur charges,,,
Nayatel,Bintey Zafar You can call our UAN for exact details of the charges.,,,
Nayatel,Achini Bala Peshawar near hayatabad,,,
Nayatel,What about Ring road pishtakhara chowk Peshawar??,,,
Nayatel,"Is Naya Tel available o/s Kohati gate, Wazir Bagh road, Peshawar.",,,
Nayatel,"Muslim Mohmand
Sir",,,
Nayatel,Charsadda maa kab ayaa gaa,,,
Nayatel,"Thank you for showing interest in our services. This is to inform you than planning is being done for expansion. However, currently we are not available at the desired location.",,,
Nayatel,kandi raza khan road tehkal bala Peshawar. kiya ider available he?,,,
Nayatel,E,,,
Nayatel,GOOD,,,
Nayatel,Please provide your service in Jamrud district khyber near to Karkhano and Regi Model town.,,,
Nayatel,Thank you for showing interest in our services. This is to inform you that your request has been noted and forwarded to the concerned department. We will let you know once services are available in your desired location.,,,
Nayatel,Available in Gulabad?,,,
Nayatel,Muhammad Kashif Please inbox us your contact number.,,,
Nayatel,Coool,,,
Nayatel,Dala maal 15 saal na aoro regimodeltown da ba kala jurege,,,
Nayatel,How long will it take for the service to be installed in zone 3? We have paid the amount 10 days ago,,,
Nayatel,"Dear Customer, Kindly Inbox us your User ID and contact information.",,,
Nayatel,Yahya Shakir Shakir Mughal,,,
Nayatel,We need service in nowshera,,,
Nayatel,W,,,
Nayatel,Kohat Road Peshawar,,,
Nayatel,We need nayatel on ring road hayatabad,,,
Nayatel,Kindly inbox us your exact address along with the Contact info.,,,
Nayatel,Dear Nayatel Peshawar please let me know about peshawar city coverage status?,,,
Nayatel,"Dear Sir, Here is the link of the coverage areas.
https://nayatel.com/coverage-area/",,,
Nayatel,Pakistan railway housing society active file available on Cash and instalment,,,
Nayatel,Your request has been forwarded to Sales department. Our team will revert to you with the details within 48 working hours.,,,
Nayatel,HaFiz Alamgir Khan,,,
Nayatel,Pakistan railway housing society active file available on Cash 03489825268,,,
Nayatel,Bakwas network,,,
Nayatel,Sorry for the inconvenience. Kindly inbox your issue alongwith your Nayatel ID so we may look into your complaint.,,,
Nayatel,Not yet started in gulbahar number 4,,,
Nayatel,Congratulations ! Shayan Shah Hamza Ayub,,,
Nayatel,Koko,,,
Nayatel,When will you start your service in charsadda ??,,,
Nayatel,Thank you for showing interest in our services. We will let you know when our services are available in your desired location.,,,
Nayatel,Zabar ١٠,,,
Nayatel,khyber agency me kab launch hoga,,,
Nayatel,Please share your complete address.,,,
Nayatel,Detail plz...,,,
Nayatel,"Dear Mr. Murtaza, please elaborate which details do you require. For information regarding coverage areas, please visit https://nayatel.com/peshawar-coverage-area/.",,,
Nayatel,Ty,,,
Nayatel,Goooooob,,,
Nayatel,Services available in Wah Cantt ?,,,
Nayatel,ھاھاھا,,,
Nayatel,Charsadda road peshawar,,,
Nayatel,"Luqman Khan Unfortunately, NAYAtel services are not available in your desired location.",,,
Nayatel,Charsadda road pir he AP ka network......,,,
Nayatel,Please inbox us your complete address with contact information,,,
Nayatel,Is it available in Shaheen Muslim Town??? Near gulbahar,,,
Nayatel,Muhammad Bin Qasim Mustafa Khattak 😜😜😜😜😜😜🤣🤣🤣🤣,,,
Nayatel,Welcome to RMT Peshawar,,,
Nayatel,Sadder Gulberg no 2 3,,,
Nayatel,Whats about civil quarters kohat road peshawar,,,
Nayatel,Is this service is available in Doctor colony Nasir Bagh road Peshawar Board?????,,,
Nayatel,Asfahan Ali,,,
Nayatel,Asim Ahmad,,,
Nayatel,tu agar bank mai payse jama karne hai banking systam hai tu sahi hai per.,,,
Nayatel,Waqas Kakakhel,,,
Nayatel,https://youtu.be/6m1WlIDWd5k,,,
Nayatel,Nayatel need references bz their services are worst.,,,
Nayatel,Muhammad Ali Naqvi Your concern has been escalated to concerned teams. You will be coordinated by tomorrow morning. Sorry for the inconvenience caused.,,,
Nayatel,"Not working since 1 month,",,,
Nayatel,Kindly inbox us your User ID.,,,
Nayatel,Same issue not working,,,
Nayatel,same issue,,,
Nayatel,Top,,,
Nayatel,Kaam theek aa tada 😉,,,
Nayatel,Can it control the digital box too?,,,
Nayatel,The remote mouse is compatible with Smart TVs.,,,
Nayatel,Is it compatible with lg tv that has magic remote,,,
Nayatel,"Remote Mouse is compatible with smart TV, PC & Joybox.",,,
Nayatel,AhMad Iqbal,,,
Nayatel,Hunain Waqar,,,
Nayatel,Too costly....,,,
Nayatel,Thank you for your feedback. It has been noted for future consideration.,,,
Nayatel,Best,,,
Nayatel,Hassaan Ahmed Qureshi Shameer Shahzad,,,
Nayatel,Muhammad Adeel Farooqi,,,
Nayatel,Sir apka user panel kb Arha,,,
Nayatel,Kindly elaborate your query?,,,
Nayatel,Which tv models it works with?,,,
Nayatel,"It works with Smart TVs having iOS, Andriod & Windows system.",,,
Nayatel,Sheraz Masud,,,
Nayatel,Mujhe 24 inch ki ki LED chahie kitne ki milegi,,,
Nayatel,Nayatel is a telecom service provider.,,,
Nayatel,Zainab Syed,,,
Nayatel,Is it works on old nayatel HD Box ?,,,
Nayatel,It works with Smart TVs and PCs.,,,
Nayatel,Jiza Zainab,,,
Nayatel,"Hi Nayatel. I have purchased your joy box, and previously also used the hd box. I felt the the remote of joybox was not as user friendly as the other one. How is this different? Also we have ecostar tv, will this work with it?",,,
Nayatel,"Please follow the following link for detailed features of the remote: https://nayatel.com/joybox/
Moreover, it works with Smart TVs and PCs.",,,
Nayatel,"This is an Air Mouse...
1500 ka Daraz say mill jata hay, 1200 ka college road, Rawalpindi / Hall Road, Lahore say...",,,
Nayatel,And apny Review off kiye hain na koi inka compliant center ha ta k koi complain b na kr sky pora 1mah hu gya ha koi asar Ni hu ra inko,,,
Nayatel,asml,,,
Nayatel,What is location of your server/data center?,,,
Nayatel,"Our data center is located in Pakistan,Please Share your contact number then our Representative will revert back to you within 48 hours.",,,
Nayatel,💕💕💕,,,
Nayatel,Muhammad Ali,,,
Nayatel,Mashallah🍂,,,
Nayatel,Grt,,,
Nayatel,⫷🔴🌺☆𝐁𝐄𝐀𝐔𝐓𝐈𝐅𝐔𝐋.. ☆🌺🔴⫸,,,
Nayatel,🥀🦋🍁#MaqـــــــB00L🍁🦋🥀,,,
Nayatel,#مــــــــــــــــــــــــــــــــــــــــــــقبول💋😘♥️,,,
