Brand,comments,,,
FiberlinkISP,"Is it availlable in khokhar mohalla ""hyd""",,,
FiberlinkISP,give me complete address,,,
FiberlinkISP,Is it available in Gulshan e iqbal block 13C?,,,
FiberlinkISP,Yes available in Gulshan Aamir Iqbal,,,
FiberlinkISP,"We are really fool to apply for Fibre link connection in Lahore .Every day different promises .But I think employees of Fibre link are not interested to run the organisation .Owners should be care ful .They are not courteous to pick up calls of their customers .They dont speek truth .PTCL is slow but provides services .As even Govt Organisation .Fibre link people should think if they cannot provide the services in time they should not have the orders .I called many times in Lahore ,help line Karachi but they are fearless people .I think some minster own it",,,
FiberlinkISP,How is fiberlink seevice in karachi,,,
FiberlinkISP,It is good,,,
FiberlinkISP,its been near 3 months and still network isn't provided to me ...how can u still say best,,,
FiberlinkISP,Why arent u in my area...😭😭😭,,,
FiberlinkISP,Shan E Muhammad Rohaan Asif,,,
FiberlinkISP,any update for multan?,,,
FiberlinkISP,Is it available in Gulshan Block 16 ? IF yes how much time it takes to install the modem?,,,
FiberlinkISP,Its been 9 months no connection.. advance of 25000 given .. fuck you,,,
FiberlinkISP,Furqan AB please share your details with us in inbox.,,,
FiberlinkISP,R u providing services at Gulistan e Johar,,,
FiberlinkISP,eagerly waiting for the connection in North Karachi ... want to get rid of PTCL connection :(,,,
FiberlinkISP,Is this avaliable in gulshan iqbal block 11 ?,,,
FiberlinkISP,what a joke. you are not even covering the whole Lahore,,,
FiberlinkISP,The best Internet service provider in certain areas only. Stop portraying yourself as a giant. Though no doubt on ur speed. Spread ur network. Eagerly waiting for the connection in North Nazimabad Karachi,,,
FiberlinkISP,InshAllah soon :),,,
FiberlinkISP,Are your services available at Karachi Gulshan E Iqbal Block 1 Houses 200 series? or ETA,,,
FiberlinkISP,please inbox us,,,
FiberlinkISP,How much did u guys pay for this article lol,,,
FiberlinkISP,Usman Adnan,,,
FiberlinkISP,Are your services available at Karachi Gulshan E Iqbal Block 1 Houses 200 series ???,,,
FiberlinkISP,"Are you available in DHA lahore EME sector, which is also DHA Phase 12",,,
FiberlinkISP,Hateem Javed,,,
FiberlinkISP,"How am I suppose apply for a new connection when no picks up the call, I tried messaging but no one reply. If these r the condions before gettting the connection than why would anyone wanna get fiberlink.",,,
FiberlinkISP,sir where did you message ?,,,
FiberlinkISP,Fiberlink- Get Connected Are you guys providing connections in Bahria Bahria town lahore,,,
FiberlinkISP,"Nespak Block D1, Lahore ???
What are lowest packages ?",,,
FiberlinkISP,sir please inbox,,,
FiberlinkISP,lahore cantt,,,
FiberlinkISP,"Hello sir, any coverage in Cantt?????",,,
FiberlinkISP,How to upgrade from 8 Mbps to 15 Mbps?,,,
FiberlinkISP,Sir please inbox us we will tell you,,,
FiberlinkISP,Can any one tell me honest review of fiberlink service ... ?,,,
FiberlinkISP,If any one up please contact me,,,
FiberlinkISP,"Is it available in Revenue Employees Cooperative Housing Society, Lahore?",,,
FiberlinkISP,"is it available in Elahiyabad, Satyana Road?",,,
FiberlinkISP,Is this available in Muhammad Khan Town West Canal Road??,,,
FiberlinkISP,Is it available in DHA lahore EME sector? and does it provide same downloading speed as uploading speed?,,,
FiberlinkISP,no sir its not,,,
FiberlinkISP,Avaiable in Wapda Town Lahore??,,,
FiberlinkISP,Is it available in Amin Town ??,,,
FiberlinkISP,sir i need in chiniot Fiberlink- Get Connected,,,
FiberlinkISP,No idea sir,,,
FiberlinkISP,Fiberlink has turned out to be a huge disappointment as they have failed to install my connection within the committed time and the worst part is that they dont answer my calls and queries although I gave full payment in advance. I hereby dont recommend this to anyone...,,,
FiberlinkISP,Sir your link will be done with in 7 days,,,
FiberlinkISP,"Available at Tajcolony sargodha road Faisalabad.
My contact no 03452125274",,,
FiberlinkISP,Which area ?,,,
FiberlinkISP,sir where do you want it?,,,
FiberlinkISP,I need at Medina town faisalabad,,,
FiberlinkISP,is it available in eden garden faisalabad,,,
FiberlinkISP,Need service in my area ....,,,
FiberlinkISP,New Rizvia Society Phase 2 ?,,,
FiberlinkISP,"Block B/3 Johar Town, Lahore ??",,,
FiberlinkISP,fix my uploading speed... :(,,,
FiberlinkISP,sir I have sent you details,,,
FiberlinkISP,Congrats faisalabadio,,,
FiberlinkISP,"Boly de jughi, Faisalabad ma available ha?
My contact ni is 03452125274",,,
FiberlinkISP,Sir kindly box us,,,
FiberlinkISP,Hilal road peoples colony no 2 .mein available?,,,
FiberlinkISP,sir complete location please,,,
FiberlinkISP,NFC Phase 1 Lahore?,,,
FiberlinkISP,OMG bye bye ptcl .... available at civil lines fsd?,,,
FiberlinkISP,New garden block. Syed colony no 2,,,
FiberlinkISP,what is your ftp server address?,,,
FiberlinkISP,please inbox,,,
FiberlinkISP,Arsal Xuperdome,,,
FiberlinkISP,"is it available in Elayiabad, Satiyana Road?",,,
FiberlinkISP,is it available at naimet colony no.1 madina town,,,
FiberlinkISP,Jawad Ajmal Jamshaid Ajmal,,,
FiberlinkISP,faisalabad gulistan colony Raja road,,,
FiberlinkISP,Gulistan-e-Johar Bunglows ?,,,
FiberlinkISP,any connect number of filber link else UAN,,,
FiberlinkISP,Sir drop your num,,,
FiberlinkISP,Avail lasani town sargodha road ?,,,
FiberlinkISP,What about bahria town lahore?,,,
FiberlinkISP,Available for Sitara sapna city fsd?,,,
FiberlinkISP,Pehlay lahore to cover krlo.,,,
FiberlinkISP,InshALLAH,,,
FiberlinkISP,Fayaz Ahmad,,,
FiberlinkISP,Lahore medical scheme lahore? Canal road?,,,
FiberlinkISP,Any update for rawalpindi user,,,
FiberlinkISP,Soon InshAllah,,,
FiberlinkISP,Is your service available in Gulshan Block 10 karachi?,,,
FiberlinkISP,Yes available but in bungalows,,,
FiberlinkISP,What abt shah jamal lahore??,,,
FiberlinkISP,drop your details please,,,
FiberlinkISP,"What about model colony karachi near airport??
Fiberlink- Get Connected",,,
FiberlinkISP,Hyderabad mai service hai available ?????,,,
FiberlinkISP,please share nearest landmark,,,
FiberlinkISP,Not available in Nazimabad,,,
FiberlinkISP,"Let's see who reach first in Gulistan-e-Jauhar, fiberLink or Storm fiber? Lot of people are already waiting for a new BB service here.",,,
FiberlinkISP,Yeah right...anxiously waiting for optical fiber connection in gulistan johar block-7 :),,,
FiberlinkISP,gulshan e iqbal block 13c installation time?,,,
FiberlinkISP,please drop details,,,
FiberlinkISP,When u are comming to joher town?,,,
FiberlinkISP,we are available,,,
FiberlinkISP,GULSHAN 13d1?,,,
FiberlinkISP,Fahad Soomro,,,
FiberlinkISP,Block 13 D?,,,
FiberlinkISP,What about Model Town lahore?,,,
FiberlinkISP,30 working days,,,
FiberlinkISP,Gulistan e juahar block 14?,,,
FiberlinkISP,sir I have replied you,,,
FiberlinkISP,Zain Javid did you get your connection?,,,
FiberlinkISP,Zain Javid,,,
FiberlinkISP,Can't wait to use your service,,,
FiberlinkISP,"Fiberlink- Get Connected Just received your brochure. Is your internet service available in Samanabad, Lahore area?",,,
FiberlinkISP,yes it is,,,
FiberlinkISP,Omer Javed Sheikh,,,
FiberlinkISP,Is it possible anyone from your customer service can have a word with me over the phone? Would like to know a few things.,,,
FiberlinkISP,please drop your number,,,
FiberlinkISP,Its 1st feb and still no installation... 😒,,,
FiberlinkISP,InshAllah you will get link before 3rd,,,
FiberlinkISP,Kaechs?,,,
FiberlinkISP,Good :) In all the blocks?,,,
FiberlinkISP,Babar Shehzad,,,
FiberlinkISP,My Internet is not working and the complain line isn't working either,,,
FiberlinkISP,"there was an underground fiber issue yesterday, And it happens once in a blue moon.",,,
FiberlinkISP,"Hello. Its from one of your own newly booked customer.
Almost 30 days are gone and I did not hear anything from your company representatives, I called UAN number multiple times but I was very disappointed of not getting such response what i expected from your call support. I'm from hyderabad
Kindly Resolve it ASAP. This is not the way to deal customers.",,,
FiberlinkISP,sir can you please drop your details in inbox?,,,
FiberlinkISP,Waitting for connection installation hyderabad,,,
FiberlinkISP,your link will be deployed by given timeline,,,
FiberlinkISP,services in green park society on airport road Lahore or not ? why don't you offer a wireless alternative instead for places with no coverage. really like your packages but coverage very limited,,,
FiberlinkISP,yet not there.,,,
FiberlinkISP,hyderabad ke site area me availble he?,,,
FiberlinkISP,I need complete address sir,,,
FiberlinkISP,Please reply to my message on chat,,,
FiberlinkISP,I did,,,
FiberlinkISP,When you will install it??,,,
FiberlinkISP,I need answer for my connection,,,
FiberlinkISP,Why you guys are not replying to my inbox??,,,
FiberlinkISP,we have replied you,,,
FiberlinkISP,sir it has been fixed,,,
FiberlinkISP,"Hello. Its from one of your own ""newly booked"" customer.
Almost 30 days are gone and I did not hear anything from your company representatives, I called UAN number multiple times but I was very disappointed of not getting such response what i expected from your call support. I'm from hyderabad
Kindly Resolve it ASAP. This is not the way to deal customers.",,,
FiberlinkISP,It will be up!,,,
FiberlinkISP,Guys please respond to my inbox,,,
FiberlinkISP,InshAllah till 3rd feb,,,
FiberlinkISP,Hello Faisalabad m aap ki services h,,,
FiberlinkISP,"I called several times today but no response.

I applied for new connection at my residence address: Flat no 203, MAKKI House Building, Bahadurabad, Karachi in Nov 2016.

Time given for installation was 35 days but still waiting for activation.

Abdul Basit Qureshi
Apartment: 203, MAKKI House Building, Bahadurabad, Karachi
021 349 33061
0333 216 7373.",,,
FiberlinkISP,Please check inbox sir,,,
FiberlinkISP,Waiting for my connection,,,
FiberlinkISP,Do you provide services in Nawab Town Lahore?,,,
FiberlinkISP,When is the service going to be available in North Nazimabad?,,,
FiberlinkISP,Basim Mughal,,,
FiberlinkISP,How to get your connection in hyderabad latifabad specifically I'm fed up of ptcl broadband and serious about getting a connection from you?,,,
FiberlinkISP,Inbox your complete details,,,
FiberlinkISP,Service available in chandni chowk next to new town police station,,,
FiberlinkISP,nopes,,,
FiberlinkISP,"I know new tow city name
1: sakher
2:Larkana",,,
FiberlinkISP,Syed Hasan Taqvi,,,
FiberlinkISP,What's the final.price for 35 Mbps including taxes etc for Pechs,,,
FiberlinkISP,When will you provide in flats ? ( Gulshan-e-iqbal),,,
FiberlinkISP,internet service available in northnazimabad karachi ???,,,
FiberlinkISP,Aoa ur service is available in lahore cantt airport road ?,,,
FiberlinkISP,How they install,,,
FiberlinkISP,Do you have coverage @ Defence View,,,
FiberlinkISP,Why 1800 in DHA + extra society charges.. :/,,,
FiberlinkISP,Yes because we have to pay these charges to DHA.,,,
FiberlinkISP,Is anyone using their service ? Can anyone tell how is it?,,,
FiberlinkISP,"Any plans for your services expanding to Quetta, Balochistan?",,,
FiberlinkISP,Do company have any plans to launch services in faisalabad?,,,
FiberlinkISP,I am trying to get a connection in lahore but no one response at all R block joher town lahore,,,
FiberlinkISP,ehsan sir now waiting for your details :),,,
FiberlinkISP,I want a connection in cavalry ground Lahore. How to apply?,,,
FiberlinkISP,today is 21 and you guys said you will install my connection on 26... i hope i will get my connection installed before 26 of this month.,,,
FiberlinkISP,Gulistan-e-Johar ?,,,
FiberlinkISP,Can we get a wifi connection as well ?,,,
FiberlinkISP,KAECHS?,,,
FiberlinkISP,Already applied for a connection since 3rd January and still no progress...,,,
FiberlinkISP,Pls contact on 03219298039,,,
FiberlinkISP,Sir I have sent you details.,,,
FiberlinkISP,What about DHA Lahore phase 3 ????,,,
FiberlinkISP,Gulshan ravi Lahore?,,,
FiberlinkISP,please inbox complete details,,,
FiberlinkISP,Any plans for Peshawar?,,,
FiberlinkISP,I already apply for connection in hyderabad..,,,
FiberlinkISP,sir InshAllah it will be worth waiting :),,,
FiberlinkISP,Hammad Khan,,,
FiberlinkISP,Any link for movie bro? Timepass.pk not working,,,
FiberlinkISP,sir InshAllah by end of this month it will be working.,,,
FiberlinkISP,Waiting anxiously for my connection to be installed within the given time frame of 1 month but it seems highly unlikely...,,,
FiberlinkISP,Im waiting for you guys... Please install my connection soon,,,
FiberlinkISP,"Nauman Shafique you are requested to share you contact details ,as per our record there is no such connection or it will not take such long time sir.",,,
FiberlinkISP,sir I need your receipt ?,,,
FiberlinkISP,Why are you guys not replying on messenger? I provided my address to inquire costs and time for installation at my place and I am yet to receive a word after 2 days.,,,
FiberlinkISP,Sorry for that will reply you in a while,,,
FiberlinkISP,"i need wireless broadband ( normal bandwidth not dedicated speed ) unlimited 6mb or more speed connection in karachi, korangi 6.",,,
FiberlinkISP,not possible,,,
FiberlinkISP,Please give me a time frame by which I will get my connection?,,,
FiberlinkISP,Told you in inbox,,,
FiberlinkISP,Please tell me the status of my connection. No one gives a proper reply on chat :|,,,
FiberlinkISP,Sir it will take some time please wait,,,
FiberlinkISP,You guys gave 2 months time for installation and Its been more than 3 months and still no connection installed.,,,
FiberlinkISP,connection details please,,,
FiberlinkISP,I hope the gaming will be smooth on it... 😍,,,
FiberlinkISP,There is no online fiberlink server :(,,,
FiberlinkISP,There is sir but due to some technical issues it has been stopped for few days InshAllah server will be back with bang! :),,,
FiberlinkISP,Sheheryar Alam Khan,,,
FiberlinkISP,can we get connections in Balochistan area?,,,
FiberlinkISP,DHA Phase V?,,,
FiberlinkISP,Haris Azam,,,
FiberlinkISP,Pak colony area.?,,,
FiberlinkISP,Saqib Khan sir kindly inbox your complete details,,,
FiberlinkISP,f.b area?,,,
FiberlinkISP,No Ma'am,,,
FiberlinkISP,Ahmed Jawed,,,
FiberlinkISP,Guys don't get the connection! They have terrible customer service! They don't reply me on any given media! Thats how low they've went!,,,
FiberlinkISP,what is your connection name sir? and what the issue is,,,
FiberlinkISP,wow.... nice progress...,,,
FiberlinkISP,Muhammad Bilal Muhammad Ali Qadri packages dekh lo :v,,,
FiberlinkISP,availability in PAF COLONY?,,,
FiberlinkISP,Rafay Siddiqui,,,
FiberlinkISP,Aurangzaib Ahmed Siddiqui,,,
FiberlinkISP,can anyone please share contact details ?? I would like to apply now,,,
FiberlinkISP,Sheheryar sir please inbox us,,,
FiberlinkISP,KAECHS ?,,,
FiberlinkISP,Available in lahore ?,,,
FiberlinkISP,"Available in Block 9, Gulshan?",,,
FiberlinkISP,sir drop your details in inbox,,,
FiberlinkISP,Arsalan Sheikh packages dekh😂😭,,,
FiberlinkISP,When it will coming in Model Colony,,,
FiberlinkISP,Faizan Shujaat,,,
FiberlinkISP,Not in apartments ?,,,
FiberlinkISP,Shahroz Khan go for it,,,
FiberlinkISP,House of any town ship included? in Gulshan?,,,
FiberlinkISP,Sir please inbox us complete details.,,,
FiberlinkISP,I am still waiting for my connection. You still not providing connection line to your previous customers. Shame on you fiberlink,,,
FiberlinkISP,InshAllah sir you will get a good response. :),,,
FiberlinkISP,Tayab Jaka,,,
FiberlinkISP,township lahore ?,,,
FiberlinkISP,What about FB Area block 8? its adjacent to block 13D 1,,,
FiberlinkISP,"Look up my name in your directory and let me know what you find, please post it here as a reply :)",,,
FiberlinkISP,Please inbox us your contact details.,,,
FiberlinkISP,Sharjeel Khan,,,
FiberlinkISP,Please share the locations of gulshan,,,
FiberlinkISP,drop your details.,,,
FiberlinkISP,Fiberlink- Get Connected are you guys in bahadurabad,,,
FiberlinkISP,Mezan Javed Zia,,,
FiberlinkISP,Are you available in pechs block 3 near danish motors,,,
FiberlinkISP,"Im waiting for my connection to get install... When you guys will let me know?
You asked for the slip i've sent you in inbox... Please reply",,,
FiberlinkISP,Please wait,,,
FiberlinkISP,"Any update for Gulistan-e-jahaur?

Its part of karachi and pakistan (trust me)",,,
FiberlinkISP,:) InshAllah soon,,,
